,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
287,"[937, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[205, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2989, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2502, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2375, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[155, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[361, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1196, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[594, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[461, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
288,"[2167, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2143, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[604, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[276, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2620, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2822, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[679, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[312, 0.44000000000000006, [-0.14, 0.16, -0.13, 0.28, 0, 0.17, 0]]","[1484, -0.64, [0, -0.05, -0.7, 0.01, 0, 0, 0]]","[2421, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]"
289,"[2956, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2090, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2327, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2424, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[491, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2825, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2562, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[583, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2286, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1243, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
290,"[2315, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1594, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1985, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2512, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2383, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[916, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2698, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[216, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1192, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[956, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
291,"[1026, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1613, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2149, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[496, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[134, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1759, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1378, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[350, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2285, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2130, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
292,"[1737, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1937, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[658, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1555, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2662, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2780, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2355, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[432, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2426, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1863, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
293,"[81, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2594, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1327, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2475, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2404, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[142, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2918, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[730, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1318, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[732, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
294,"[275, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1387, -0.64, [0, -0.05, -0.7, 0.01, 0, 0, 0]]","[1382, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1716, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2910, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2532, -0.65, [0, -0.05, -0.7, 0, 0, 0, 0]]","[2173, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1910, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[872, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[131, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
295,"[2039, 0.5800000000000001, [0, 0.16, -0.13, 0.28, 0, 0.17, 0]]","[1050, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2809, -1.04, [0, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[1173, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2965, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1914, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2288, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2842, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[684, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2102, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
296,"[50, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1656, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2930, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2350, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[503, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[797, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2024, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1627, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[990, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2572, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
297,"[65, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1408, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[164, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2234, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1153, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2680, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1891, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2245, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2810, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1550, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
298,"[1020, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1282, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[306, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[92, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[98, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2463, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2777, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[891, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1002, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1185, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]"
299,"[1601, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[885, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[588, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1307, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[880, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1979, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1773, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[379, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1468, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2795, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
