,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
135,"[1263, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[415, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[776, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[261, 0.33000000000000007, [0, -0.05, 0, 0.28, 0, 0, 0]]","[2659, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2814, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2090, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[142, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[544, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2195, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
136,"[798, -0.5599999999999999, [-0.14, 0.16, -0.7, 0, 0, 0.17, -0.15]]","[1180, -0.7799999999999999, [-0.14, -0.05, -0.7, 0.01, 0, 0, 0]]","[2883, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1037, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[167, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1873, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1425, 0.060000000000000026, [-0.14, -0.05, -0.13, 0.28, 0, 0, 0]]","[652, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[768, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[181, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]"
137,"[32, -0.9399999999999998, [-0.14, -0.05, -0.7, 0, 0, 0, -0.15]]","[2970, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[207, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[391, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2638, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1740, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1639, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1456, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2314, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[390, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
138,"[1804, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2274, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[85, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2763, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[571, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[123, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2126, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[470, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2683, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1413, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]"
139,"[1567, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2182, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[200, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1735, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2245, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[691, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[849, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[35, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1687, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1279, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]"
140,"[2991, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2042, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[432, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1896, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1351, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1629, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1785, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2577, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1968, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2158, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
141,"[1412, -0.37, [0, -0.05, -0.7, 0.28, 0, 0, 0]]","[581, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1543, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1320, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1781, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2712, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2762, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1363, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2231, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1497, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
142,"[139, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[401, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1013, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2757, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2695, -0.22999999999999995, [-0.14, -0.05, 0, 0.01, 0, 0, -0.15]]","[75, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2691, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1908, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2703, 0.44000000000000006, [0, 0.16, 0, 0.01, 0, 0.17, 0]]","[2300, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
143,"[2230, -0.7799999999999999, [-0.14, -0.05, -0.7, 0.01, 0, 0, 0]]","[370, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[66, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1373, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2494, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2896, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2513, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1278, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1768, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2203, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
144,"[88, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2235, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2098, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2783, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2565, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[501, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1889, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1944, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1571, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1155, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
145,"[1831, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[507, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[247, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2634, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[915, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[866, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2486, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2353, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[867, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[954, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
146,"[254, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2670, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[618, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2202, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2836, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1212, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[365, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[180, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[403, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2228, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
147,"[605, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[310, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1984, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2734, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2516, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[737, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[834, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[814, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1499, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2054, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
148,"[1044, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2301, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[431, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2838, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[830, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1131, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2068, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1485, -0.2599999999999999, [0, 0.16, -0.7, 0.01, 0, 0.17, 0]]","[2491, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[995, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
149,"[1732, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[530, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1520, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1722, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1786, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[309, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[706, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1951, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1856, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2958, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
150,"[2542, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[648, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[82, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[721, -0.23999999999999996, [-0.14, -0.05, 0, 0, 0, 0, -0.15]]","[609, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2211, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1416, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2849, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[680, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2483, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
151,"[857, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[335, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1920, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[70, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[456, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2566, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2271, -0.93, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[1333, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[151, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[858, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]"
152,"[2030, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2014, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1177, -0.64, [0, -0.05, -0.7, 0.01, 0, 0, 0]]","[1309, -1.3299999999999996, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, -0.15]]","[687, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1773, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[428, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[103, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1026, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[400, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]"
153,"[141, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2388, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[1643, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1909, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[870, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2251, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2409, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2321, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1574, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1994, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
154,"[443, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[540, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[334, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1475, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[545, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1148, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1779, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1332, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1690, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1109, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
155,"[1174, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2831, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2114, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2340, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[780, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[675, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[851, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[305, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[901, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[749, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
156,"[2564, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2146, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2357, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[160, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2290, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2223, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[442, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1284, -0.65, [0, -0.05, -0.7, 0, 0, 0, 0]]","[1715, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[841, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]"
157,"[1299, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2938, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2999, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1338, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2072, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1790, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[34, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[347, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1632, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[922, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
158,"[175, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1314, -1.08, [-0.14, 0.16, -0.7, 0, -0.67, 0.17, 0]]","[1246, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1039, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2256, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[829, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1769, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1791, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2157, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[112, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]"
159,"[1094, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[729, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1610, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2662, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1349, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[94, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[418, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[704, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2521, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1988, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
160,"[2700, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1917, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[889, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[307, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1888, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2641, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2872, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[440, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[633, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[716, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
161,"[2097, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[694, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[290, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1818, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[709, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[656, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2507, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2077, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[313, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1221, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]"
162,"[2155, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[36, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1507, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2665, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[337, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2161, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[444, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2534, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1134, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1235, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
163,"[1078, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2280, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[672, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2008, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2217, -0.36, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[1340, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[361, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1927, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1091, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2981, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
164,"[2190, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2845, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[496, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1855, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2106, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[793, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[827, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[534, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2979, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[964, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]"
165,"[2531, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1728, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2133, -0.7799999999999999, [-0.14, -0.05, -0.7, 0.01, 0, 0, 0]]","[2645, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2242, -0.36, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[33, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2299, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2413, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[373, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[1599, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
166,"[2667, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2056, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2501, -1.08, [-0.14, 0.16, -0.7, 0, -0.67, 0.17, 0]]","[2693, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2992, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[994, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2262, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2094, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[283, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[996, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
