,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
113,"[463, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[402, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[502, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2331, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2416, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1061, -0.18, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2433, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2590, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2449, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[186, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
114,"[1839, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1494, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1415, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[963, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[326, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2756, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[621, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2843, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1782, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2882, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
115,"[2862, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1370, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2984, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2022, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1544, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1389, -0.18, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[661, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[153, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2246, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2375, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]"
116,"[178, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[913, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[498, 0.06999999999999999, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1947, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[628, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[853, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2322, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2806, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[1081, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1677, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
117,"[192, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1380, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[821, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2352, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[249, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[287, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[560, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2484, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1087, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[945, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]"
118,"[2307, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[640, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1421, -0.09, [-0.14, 0.16, -0.13, 0, 0, 0.17, -0.15]]","[1493, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[541, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1948, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2039, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1875, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1952, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2316, -0.19, [-0.14, -0.05, 0, 0, 0, 0, 0]]"
119,"[1691, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[949, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[205, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2647, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1312, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1137, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[818, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[384, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1193, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[497, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
120,"[741, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1128, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1036, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[437, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1651, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2219, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[357, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[550, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[579, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1666, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
121,"[478, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[789, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1336, -0.33999999999999997, [-0.14, -0.05, 0, 0, 0, 0, -0.15]]","[553, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[363, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2048, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[767, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1943, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[169, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2614, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
122,"[1027, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1672, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2795, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2073, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1758, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1116, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2584, -0.33999999999999997, [-0.14, -0.05, 0, 0, 0, 0, -0.15]]","[657, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[903, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1989, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
123,"[2601, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[601, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[979, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[323, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2949, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[599, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2429, -0.8999999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0.17, 0]]","[79, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[861, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1313, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
124,"[368, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2547, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2066, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2179, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[126, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2718, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2432, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1688, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[1749, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2889, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
125,"[2523, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1178, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[351, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2488, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2273, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[336, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2378, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1866, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[396, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1076, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
126,"[845, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2682, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2037, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2997, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2289, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2405, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2904, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[487, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2078, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2702, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]"
127,"[256, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1256, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2005, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1282, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[73, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2381, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[98, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1127, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1642, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2651, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
128,"[211, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[987, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[301, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[395, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1800, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[676, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1671, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[185, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2750, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1285, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
129,"[2689, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2961, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1408, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2266, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1495, -1.6999999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[381, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1199, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2176, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2469, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2785, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
130,"[1949, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[547, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1455, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[840, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2640, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1535, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1339, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2278, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[527, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1110, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
131,"[1362, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2058, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[572, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2894, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2746, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2137, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[622, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2706, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[299, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2807, -0.08, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, -0.15]]"
132,"[2153, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1422, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2988, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1618, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[57, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[747, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1503, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1388, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1668, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1051, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]"
133,"[2206, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1755, -0.05999999999999997, [-0.14, -0.05, 0, 0.28, 0, 0, -0.15]]","[2336, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1075, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2252, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1243, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1133, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[740, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[717, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2457, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
134,"[1710, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1906, -0.09, [-0.14, 0.16, -0.13, 0, 0, 0.17, -0.15]]","[1678, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1713, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[375, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[341, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[275, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2939, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2096, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[429, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
135,"[1263, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[415, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[776, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[261, 0.23000000000000004, [0, -0.05, 0, 0.28, 0, 0, 0]]","[2659, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2814, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2090, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[142, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[544, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2195, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
136,"[798, -0.6599999999999999, [-0.14, 0.16, -0.7, 0, 0, 0.17, -0.15]]","[1180, -0.8799999999999999, [-0.14, -0.05, -0.7, 0.01, 0, 0, 0]]","[2883, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1037, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[167, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1873, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1425, -0.03999999999999998, [-0.14, -0.05, -0.13, 0.28, 0, 0, 0]]","[652, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[768, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[181, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]"
137,"[32, -1.0399999999999998, [-0.14, -0.05, -0.7, 0, 0, 0, -0.15]]","[2970, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[207, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[391, -1.17, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2638, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1740, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1639, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1456, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2314, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[390, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
138,"[1804, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2274, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[85, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2763, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[571, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[123, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2126, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[470, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2683, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1413, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]"
139,"[1567, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2182, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[200, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1735, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2245, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[691, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[849, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[35, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1687, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1279, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]"
140,"[2991, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2042, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[432, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1896, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1351, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1629, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1785, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2577, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1968, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2158, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
141,"[1412, -0.47, [0, -0.05, -0.7, 0.28, 0, 0, 0]]","[581, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1543, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1320, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1781, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2712, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2762, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1363, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2231, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1497, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
142,"[139, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[401, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1013, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2757, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2695, -0.32999999999999996, [-0.14, -0.05, 0, 0.01, 0, 0, -0.15]]","[75, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2691, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1908, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2703, 0.34, [0, 0.16, 0, 0.01, 0, 0.17, 0]]","[2300, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
143,"[2230, -0.8799999999999999, [-0.14, -0.05, -0.7, 0.01, 0, 0, 0]]","[370, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[66, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1373, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2494, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2896, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2513, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1278, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1768, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2203, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
144,"[88, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2235, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2098, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2783, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2565, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[501, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1889, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1944, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1571, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1155, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
145,"[1831, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[507, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[247, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2634, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[915, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[866, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2486, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2353, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[867, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[954, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
