,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
57,"[174, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1211, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2758, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2804, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1194, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[317, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[330, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[939, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[549, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[483, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
58,"[1725, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2243, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1393, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[960, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[779, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1625, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2453, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2548, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[957, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1939, -0.64, [0, -0.05, -0.7, 0.01, 0, 0, 0]]"
59,"[1607, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1793, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2538, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[763, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2416, -0.93, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2118, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1259, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[327, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[108, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[606, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
60,"[1231, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[463, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1370, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2653, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[801, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2473, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2798, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2463, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[83, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2630, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]"
61,"[862, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2862, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1380, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[502, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[749, 0.7100000000000001, [0, 0.16, 0, 0.28, 0, 0.17, 0]]","[1309, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1754, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1234, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[869, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2717, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]"
62,"[1965, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[178, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[640, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2956, -0.65, [0, -0.05, -0.7, 0, 0, 0, 0]]","[1791, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1276, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2198, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2969, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1166, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2384, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
63,"[93, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2307, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1128, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[275, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1969, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[994, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[922, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2524, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2769, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[564, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]"
64,"[1641, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1429, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1672, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1020, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[223, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[395, 0.44000000000000006, [0, 0.16, 0, 0.01, 0, 0.17, 0]]","[126, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1912, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1529, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2348, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
65,"[506, 0.15000000000000002, [-0.14, 0.16, 0, 0.01, 0, 0.17, -0.15]]","[368, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1178, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[366, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[649, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[517, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2124, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[71, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2288, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1366, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
66,"[2132, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2523, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1256, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1988, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1245, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2828, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[979, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2371, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[831, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1578, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
67,"[314, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[845, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1055, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1677, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2395, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2874, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[1675, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1215, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2179, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[548, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
68,"[1941, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[256, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2611, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1673, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2043, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[231, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2090, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1996, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[754, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1819, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]"
69,"[1316, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1222, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2058, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2326, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[596, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2944, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[526, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[838, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[590, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1637, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
70,"[1770, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1992, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1422, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2390, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[993, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[572, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[585, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[312, -0.36, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[2032, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[453, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
71,"[1200, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2153, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1906, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2709, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[902, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[756, 0.30000000000000004, [-0.14, 0.16, 0, 0.01, 0, 0.17, 0]]","[474, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1654, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1541, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[659, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]"
72,"[1991, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2206, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2455, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[209, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1482, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2257, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2815, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1920, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1618, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[751, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
73,"[879, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[80, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[2914, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[2777, -1.46, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[1580, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2959, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2375, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[352, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[167, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2027, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
74,"[765, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[414, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2182, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[69, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2783, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2261, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[721, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1851, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[465, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2745, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
75,"[2377, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1321, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1208, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2149, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2193, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[74, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2711, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[524, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2306, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[690, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
76,"[1814, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1025, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[370, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1938, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1013, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2739, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1184, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1388, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2480, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2980, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]"
77,"[929, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1831, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2235, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2443, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[597, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[827, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2145, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1138, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2040, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1697, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
78,"[436, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[254, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[507, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1402, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[307, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2186, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1227, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[156, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2017, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2086, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
79,"[1762, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[2542, -0.9299999999999998, [-0.14, -0.05, -0.7, 0.01, 0, 0, -0.15]]","[2301, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2300, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[2034, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1127, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2009, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[818, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[483, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1711, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
80,"[1064, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2472, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[619, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1313, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[944, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2801, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2486, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1510, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[674, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2269, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
81,"[2342, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[141, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[648, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2188, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[542, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1035, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[592, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[663, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1733, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1391, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]"
82,"[2528, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1174, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[335, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2412, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2417, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[311, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2749, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[557, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1939, -0.64, [0, -0.05, -0.7, 0.01, 0, 0, 0]]","[970, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
83,"[2225, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[486, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2831, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[837, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2095, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1765, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[313, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[888, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[606, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2830, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
84,"[450, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2564, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1108, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[625, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1587, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1858, 0.16999999999999998, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2990, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2112, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2630, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1799, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]"
85,"[2164, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1084, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1059, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1721, -0.22, [-0.14, -0.05, -0.13, 0, 0, 0, 0]]","[969, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1089, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[1420, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[460, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2728, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1639, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
86,"[1840, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1299, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1369, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1213, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2292, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[990, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1911, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1109, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[106, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2886, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]"
87,"[2934, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1094, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[694, 0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0.17, -0.15]]","[86, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1698, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1463, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2581, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2852, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2717, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[894, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]"
88,"[978, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2097, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[515, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[904, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1392, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[811, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1243, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[854, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2384, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[646, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
