,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
66,"[2132, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2523, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1256, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1988, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1245, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2828, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[979, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2371, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[831, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1578, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
67,"[314, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[845, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1055, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1677, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2395, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2874, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[1675, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1215, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2179, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[548, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
68,"[1941, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[256, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2611, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1673, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2043, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[231, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2090, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1996, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[754, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1819, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
69,"[1316, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1222, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2058, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2326, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[596, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2944, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[526, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[838, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[590, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1637, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
70,"[1770, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1992, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1422, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2390, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[993, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[572, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[585, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[312, -0.45999999999999996, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[2032, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[453, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
71,"[1200, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2153, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1906, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2709, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[902, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[756, 0.2, [-0.14, 0.16, 0, 0.01, 0, 0.17, 0]]","[474, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1654, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1541, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[659, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
72,"[1991, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2206, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2455, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[209, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1482, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2257, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2815, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1920, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1618, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[751, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
73,"[879, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[80, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[2914, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[2777, -1.56, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[1580, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2959, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2375, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[352, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[167, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2027, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
74,"[765, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[414, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2182, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[69, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2783, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2261, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[721, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1851, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[465, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2745, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
75,"[2377, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1321, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1208, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2149, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2193, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[74, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2711, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[524, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2306, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[690, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
76,"[1814, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1025, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[370, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1938, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1013, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2739, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1184, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1388, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2480, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2980, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]"
77,"[929, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1831, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2235, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2443, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[597, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[827, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2145, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1138, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2040, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1697, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
78,"[436, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[254, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[507, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1402, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[307, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2186, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1227, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[156, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2017, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2086, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
79,"[1762, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[2542, -1.0299999999999998, [-0.14, -0.05, -0.7, 0.01, 0, 0, -0.15]]","[2301, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2300, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[2034, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1127, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2009, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[818, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[483, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1711, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
80,"[1064, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2472, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[619, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1313, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[944, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2801, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2486, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1510, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[674, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2269, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
81,"[2342, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[141, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[648, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2188, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[542, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1035, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[592, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[663, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1733, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1391, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
82,"[2528, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1174, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[335, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2412, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2417, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[311, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2749, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[557, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1939, -0.74, [0, -0.05, -0.7, 0.01, 0, 0, 0]]","[970, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
83,"[2225, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[486, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2831, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[837, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2095, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1765, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[313, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[888, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[606, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2830, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
84,"[450, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2564, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1108, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[625, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1587, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1858, 0.06999999999999999, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2990, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2112, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2630, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1799, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]"
85,"[2164, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1084, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1059, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1721, -0.32, [-0.14, -0.05, -0.13, 0, 0, 0, 0]]","[969, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1089, -1.6999999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[1420, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[460, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2728, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1639, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
86,"[1840, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1299, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1369, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1213, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2292, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[990, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1911, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1109, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[106, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2886, -1.17, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]"
87,"[2934, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1094, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[694, -0.09, [-0.14, 0.16, -0.13, 0, 0, 0.17, -0.15]]","[86, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1698, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1463, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2581, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2852, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2717, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[894, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]"
88,"[978, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2097, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[515, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[904, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1392, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[811, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1243, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[854, -1.17, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2384, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[646, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
89,"[2166, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2155, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2056, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2237, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1564, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[57, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1934, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2331, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2464, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2181, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
90,"[354, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[598, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1957, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2442, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[792, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[464, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1713, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1630, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[997, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[484, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]"
91,"[184, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2190, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1099, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2467, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[317, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[387, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2347, -0.08, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, -0.15]]","[885, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2119, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2900, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
92,"[2744, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[479, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2415, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1773, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1625, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1382, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1942, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2368, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[564, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[308, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
93,"[2759, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1967, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2471, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1156, -1.42, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[1039, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1707, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2460, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2552, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2348, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2697, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
94,"[1706, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1057, 0.04000000000000001, [-0.14, 0.16, 0, 0, 0, 0.17, -0.15]]","[1247, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[933, -1.1400000000000001, [0, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[409, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2013, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2743, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[891, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1366, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2201, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
95,"[1861, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[533, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2940, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1331, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2762, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2647, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1154, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2521, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[376, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[809, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]"
96,"[246, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1123, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2804, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1882, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2118, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[728, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[316, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2875, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1578, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2120, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
97,"[2618, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[162, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[960, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[887, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2473, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1101, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[476, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[549, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[548, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[497, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
98,"[2284, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[30, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[763, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1919, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1309, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[330, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1345, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[957, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2212, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[38, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
