,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
122,"[2151, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[547, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[346, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[136, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1375, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2583, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2590, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1188, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2777, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1196, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]"
123,"[2206, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2058, -1.1400000000000001, [0, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[2569, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[914, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2722, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2382, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1924, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2720, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2395, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[312, 0.06999999999999999, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]"
124,"[1710, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1422, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2214, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1087, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2933, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[620, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[634, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[710, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1499, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[216, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
125,"[1263, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1755, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1339, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[672, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[720, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2452, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[157, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[767, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2656, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[432, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
126,"[2123, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[268, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[421, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[313, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2095, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1160, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1524, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1982, -0.45999999999999996, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[397, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[730, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
127,"[798, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2455, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2376, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[505, -0.7599999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0.17, 0]]","[2644, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1523, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[261, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[187, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[327, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1627, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
128,"[80, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1180, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1356, -0.03999999999999998, [-0.14, -0.05, -0.13, 0.28, 0, 0, 0]]","[2047, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2281, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[574, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1069, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2396, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1434, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2596, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
129,"[32, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2970, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[69, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2782, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2044, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2833, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2869, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[630, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1791, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2697, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
130,"[2213, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2274, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1871, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[600, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[961, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2783, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[621, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2963, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2108, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1426, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]"
131,"[1321, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[985, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2207, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2070, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1447, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[691, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[342, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2514, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[595, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1758, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
132,"[1567, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2914, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[214, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[223, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1653, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1858, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[35, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2185, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2227, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1723, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
133,"[1412, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2793, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[54, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2168, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2092, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[534, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[100, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[841, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[810, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2431, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
134,"[457, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2042, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1826, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2615, -0.18, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2661, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[229, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2592, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1334, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1530, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2423, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
135,"[139, -0.75, [0, -0.05, -0.7, 0, 0, 0, 0]]","[581, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[733, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2178, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1679, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1997, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1521, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1792, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[494, -0.47, [-0.14, -0.05, -0.13, 0, 0, 0, -0.15]]","[2607, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
136,"[2230, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[401, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2000, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1489, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[778, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2654, -1.56, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[1989, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[833, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1909, -0.6499999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0.17, -0.15]]","[638, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
137,"[1831, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[370, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2676, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1501, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2954, -1.56, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[375, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[334, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1571, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[895, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[793, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
138,"[254, 0.05000000000000002, [-0.14, 0.16, 0, 0.01, 0, 0.17, -0.15]]","[2235, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1338, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[806, -0.18, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2203, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2504, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1636, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1946, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1041, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1046, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
139,"[605, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[507, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[777, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[349, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2016, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2717, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[995, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2585, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[626, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[351, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
140,"[1044, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2670, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1377, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1271, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[2237, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[946, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[411, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2248, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2911, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[403, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]"
141,"[568, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[530, 0.09000000000000002, [-0.14, -0.05, 0, 0.28, 0, 0, 0]]","[1483, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1187, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[812, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[832, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[838, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2665, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1785, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[109, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]"
142,"[1732, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1744, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2571, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[235, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[531, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[382, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2790, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[106, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1254, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1616, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
143,"[2542, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[619, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[632, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2903, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2200, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1014, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[371, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2457, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2877, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1488, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
144,"[857, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[648, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1515, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[117, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1473, 0.33, [0, 0.16, 0, 0, 0, 0.17, 0]]","[2009, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[345, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2020, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[784, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2193, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
145,"[2472, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[335, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1795, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[544, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2493, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2487, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2915, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[839, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2407, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1067, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
146,"[817, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2014, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[611, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[217, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[573, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1175, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2293, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1170, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2983, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1264, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
147,"[2030, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2388, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2807, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2399, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[753, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[610, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[71, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2110, 0.06999999999999999, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2580, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1355, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
148,"[1877, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2831, -1.56, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[2501, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2008, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[57, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[318, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2642, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[756, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[982, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2353, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
149,"[486, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2982, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[569, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1425, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1724, 0.34, [-0.14, 0.16, -0.13, 0.28, 0, 0.17, 0]]","[2875, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[657, -0.3599999999999999, [0, 0.16, -0.7, 0.01, 0, 0.17, 0]]","[97, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1666, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1704, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]"
150,"[2564, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[731, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1824, 0.4800000000000001, [0, 0.16, -0.13, 0.28, 0, 0.17, 0]]","[2908, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1688, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2043, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[168, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[166, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2163, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2886, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
151,"[1084, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1314, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1695, -1.4299999999999997, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, -0.15]]","[1032, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2267, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1428, 0.10000000000000003, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[953, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1578, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[483, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1290, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
152,"[1299, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[729, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1933, 0.10000000000000003, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[1960, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[564, 0.06, [-0.14, 0.16, -0.13, 0, 0, 0.17, 0]]","[2522, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2335, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[1056, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1942, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[182, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]"
153,"[175, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[694, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1220, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1470, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2216, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2640, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2624, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[410, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1454, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[865, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
154,"[1094, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[36, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[773, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2687, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2356, 0.2, [-0.14, 0.16, 0, 0.01, 0, 0.17, 0]]","[2495, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[910, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1784, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2060, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[39, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
